project_id,project_author_id,project_author_username,studio_numberscript_count,variable_count,list_count,comment_count,costume_count,sprite_count,block_count,block_unique_count,random_block_count,
236508435,16962202,canmavila,9,5,0,0,0,3,1,21,13,0
236511558,16962202,canmavila,11,12,2,1,0,8,2,75,23,0
235985556,13575540,Carcovi,1,5,0,0,0,6,2,35,18,2
235988737,13575540,Carcovi,2,4,1,0,0,3,1,34,21,6
195183735,13575540,Carcovi,3,5,0,0,0,31,4,99,27,3
212218889,13575540,Carcovi,6,2,1,0,0,3,1,34,21,2
126409834,13575540,Carcovi,7,4,0,0,0,4,1,47,25,2
236761890,13575540,Carcovi,7,4,0,0,0,4,1,39,20,0
141234782,13575540,Carcovi,8,18,9,7,0,14,2,157,28,3
211066025,13575540,Carcovi,9,9,4,0,0,15,2,114,36,0
236713222,13575540,Carcovi,10,7,10,0,0,4,1,801,20,0
237121980,13575540,Carcovi,11,6,0,0,0,3,2,58,22,2
215515109,13575540,Carcovi,12,24,19,2,0,12,9,177,33,1
237226910,13575540,Carcovi,13,3,4,0,0,4,2,34,25,0
237238780,13575540,Carcovi,14,7,1,0,0,6,4,68,22,0
214676848,13575540,Carcovi,15,4,0,0,0,8,1,40,27,5
237268580,13575540,Carcovi,16,9,3,0,0,4,1,73,23,1
237378352,13575540,Carcovi,18,55,23,4,0,17,7,378,53,0
237540725,13575540,Carcovi,18,7,10,0,1,56,2,79,29,2
237271236,13575540,Carcovi,19,16,0,0,0,40,5,67,27,3
188333934,13575540,Carcovi,20,10,0,0,0,12,0,96,14,0
195183735,13575540,Carcovi,21,5,0,0,0,31,4,99,27,3
235674799,13746945,carlapoppi,1,5,0,0,0,7,2,24,11,0
235677346,13746945,carlapoppi,2,4,0,0,0,3,1,15,15,0
235760065,13746945,carlapoppi,3,8,0,0,0,7,2,53,19,2
235818485,13746945,carlapoppi,4,11,0,0,0,6,1,25,11,0
235894257,13746945,carlapoppi,5,6,0,0,0,5,2,55,13,0
235998138,13746945,carlapoppi,6,5,0,0,0,3,1,29,15,5
235894257,13746945,carlapoppi,6,6,0,0,0,5,2,55,13,0
236022073,13746945,carlapoppi,6,13,0,0,0,3,1,68,13,15
236109740,13746945,carlapoppi,7,8,0,0,0,15,2,70,28,5
236118947,13746945,carlapoppi,7,10,0,0,0,15,2,82,29,7
236231160,13746945,carlapoppi,8,4,1,0,0,9,1,34,18,1
236316738,13746945,carlapoppi,9,7,0,0,0,13,1,39,26,8
236330322,13746945,carlapoppi,9,8,0,0,0,3,1,55,16,2
236412132,13746945,carlapoppi,10,6,2,0,0,15,2,35,13,0
236543420,13746945,carlapoppi,11,18,0,0,0,36,5,101,15,0
236565891,13746945,carlapoppi,12,7,0,0,0,14,1,132,16,0
236738748,13746945,carlapoppi,13,3,0,0,0,4,1,23,17,0
236841745,13746945,carlapoppi,14,47,2,0,0,24,22,198,21,0
236879824,13746945,carlapoppi,15,19,1,0,0,24,15,127,14,18
236918694,13746945,carlapoppi,15,1,0,0,0,4,1,7,5,0
236932747,13746945,carlapoppi,15,4,0,0,0,2,1,43,22,3
236939400,13746945,carlapoppi,16,2,0,0,0,9,3,16,12,0
236947421,13746945,carlapoppi,16,6,0,0,0,5,2,45,20,0
237071118,13746945,carlapoppi,17,4,1,1,0,9,2,67,17,0
237140020,13746945,carlapoppi,18,1,1,0,0,3,1,44,21,2
237166125,13746945,carlapoppi,19,6,0,0,0,6,1,44,21,5
204663508,13746945,carlapoppi,19,2,0,0,0,10,1,54,9,0
203998145,13746945,carlapoppi,19,3,0,0,0,8,1,68,10,0
237381759,13746945,carlapoppi,20,9,0,0,0,9,3,33,14,0
237246454,13746945,carlapoppi,21,8,0,0,0,5,1,58,27,3
237068838,8368158,cat6670,1,3,0,0,0,5,2,17,11,0
235688310,2481164,cate_mos,1,2,0,0,0,6,3,13,10,0
235767417,16010675,CBAtech,1,2,0,0,0,6,2,18,8,4
235769402,16010675,CBAtech,2,3,0,0,0,3,1,9,9,1
235770556,16010675,CBAtech,3,1,0,0,0,3,1,11,9,2
235821507,16010675,CBAtech,4,9,0,0,0,7,3,25,10,0
236153263,16010675,CBAtech,5,1,0,0,0,4,1,9,7,0
236154313,16010675,CBAtech,6,4,0,0,0,13,2,10,9,1
236155174,16010675,CBAtech,7,2,0,0,0,3,1,8,7,2
236474758,16010675,CBAtech,8,5,1,0,0,3,2,33,16,1
182075794,16010675,CBAtech,9,12,0,0,0,9,5,57,21,0
236544003,16010675,CBAtech,11,8,0,0,0,41,5,40,12,0
236772982,16010675,CBAtech,12,15,0,0,0,8,2,59,12,0
236653530,16010675,CBAtech,13,5,0,0,0,10,6,50,8,0
237203383,16010675,CBAtech,16,1,0,0,0,8,1,12,9,1
235617119,31044612,cblasz,1,3,0,0,0,5,2,18,9,2
235728896,31044612,cblasz,2,4,1,0,0,7,2,16,15,0
235816437,31044612,cblasz,3,7,0,0,0,6,3,77,15,0
236048084,31044612,cblasz,4,10,2,0,0,7,2,30,20,0
236053434,31044612,cblasz,5,6,0,0,0,17,6,43,11,0
236874218,31044612,cblasz,6,1,1,0,0,5,1,27,15,1
236270921,31044612,cblasz,7,2,2,0,0,3,1,25,17,2
237395509,31044612,cblasz,8,5,2,0,0,6,2,39,21,3
237691964,31044612,cblasz,9,7,0,0,0,2,1,51,12,0
236518049,3094436,CDBrian,1,2,0,0,0,5,2,14,12,2
236522827,3094436,CDBrian,3,5,0,0,0,11,5,40,8,0
236619622,3094436,CDBrian,4,8,5,0,1,5,2,49,26,0
237139830,3094436,CDBrian,6,30,24,1,4,45,8,585,38,15
237747343,3094436,CDBrian,7,4,3,0,0,2,1,33,22,0
142383114,3094436,CDBrian,19,33,15,0,3,32,8,300,48,6
235888465,34221568,Childerst,1,3,0,0,0,10,2,12,7,0
235925144,34221568,Childerst,2,4,0,0,0,8,2,30,20,0
235937096,34221568,Childerst,4,7,0,0,0,5,3,17,8,0
236024169,34221568,Childerst,5,3,0,0,0,6,3,17,12,0
235993977,34221568,Childerst,6,6,0,0,0,8,2,36,17,2
236024169,34221568,Childerst,6,3,0,0,0,6,3,17,12,0
236167232,34221568,Childerst,7,6,1,0,0,3,1,82,22,0
236309044,34221568,Childerst,8,8,2,0,0,10,4,53,25,0
236734592,34221568,Childerst,9,10,2,0,0,4,2,62,29,1
235575586,588430,chrise07,1,3,0,0,0,3,2,37,14,4
235683010,588430,chrise07,2,1,0,0,0,2,1,12,12,1
235841449,588430,chrise07,4,12,0,0,0,12,3,57,16,2
235895896,588430,chrise07,5,7,2,0,0,8,2,34,22,1
230244345,588430,chrise07,6,6,1,0,0,4,2,59,32,5
236146471,588430,chrise07,7,1,3,0,0,3,1,30,16,0
236248639,588430,chrise07,8,6,1,0,0,8,3,43,24,0
202714156,588430,chrise07,9,16,0,0,0,9,1,58,15,0
202714156,588430,chrise07,10,16,0,0,0,9,1,58,15,0
236412496,588430,chrise07,10,14,3,0,0,8,6,84,29,2
236474994,588430,chrise07,11,31,7,2,1,90,9,561,48,2
236564024,588430,chrise07,12,14,0,0,0,12,2,62,14,0
236752320,588430,chrise07,13,1,0,0,0,3,1,9,8,2
236941878,588430,chrise07,14,11,18,0,0,11,5,262,30,4
236873613,588430,chrise07,15,3,9,0,0,2,1,42,21,0
237252186,588430,chrise07,16,5,0,0,0,21,2,40,24,2
237186231,588430,chrise07,17,30,6,6,0,44,7,297,28,5
237290721,588430,chrise07,18,7,3,0,0,6,4,50,27,0
237163629,588430,chrise07,19,4,5,0,0,2,1,45,26,2
237400027,588430,chrise07,20,19,0,0,0,10,1,71,15,0
237398854,588430,chrise07,21,3,3,0,0,3,1,25,18,0
235698187,17615581,ClaGua,1,2,0,0,0,4,2,21,10,0
235692495,17615581,ClaGua,2,1,0,0,0,2,1,9,9,0
235771035,17615581,ClaGua,3,5,0,0,0,23,10,28,10,0
235866930,17615581,ClaGua,4,6,0,0,0,4,1,33,13,0
235910471,17615581,ClaGua,5,6,0,0,0,9,4,33,16,0
236051192,17615581,ClaGua,6,9,0,0,0,6,5,100,17,10
236113395,17615581,ClaGua,7,2,0,0,0,3,1,16,14,0
236248408,17615581,ClaGua,8,2,1,0,0,3,1,31,23,2
236441299,17615581,ClaGua,9,1,0,0,0,3,1,29,15,3
236440170,17615581,ClaGua,10,2,0,0,0,7,2,16,10,0
236577265,17615581,ClaGua,11,4,0,0,0,8,4,24,7,0
236579550,17615581,ClaGua,12,7,0,0,0,8,2,75,16,0
236636376,17615581,ClaGua,13,3,0,0,0,5,1,23,15,2
236862795,17615581,ClaGua,14,1,0,0,0,3,1,5,5,0
236845978,17615581,ClaGua,15,2,1,0,0,7,1,30,17,0
236949784,17615581,ClaGua,16,21,0,2,0,16,8,127,15,0
236940139,17615581,ClaGua,16,5,0,3,0,6,2,73,21,0
237070048,17615581,ClaGua,17,1,0,2,0,7,1,29,14,0
237678462,17615581,ClaGua,19,3,0,0,0,16,2,25,12,2
237869558,17615581,ClaGua,20,3,1,0,0,7,1,22,11,0
237869503,17615581,ClaGua,21,3,1,0,0,2,1,17,13,2
237457616,31201896,clairebear86,2,1,0,0,0,3,1,7,7,0
235654641,17809789,ClarendonRoadCC,1,4,0,0,0,7,2,53,22,0
235678171,17809789,ClarendonRoadCC,2,3,0,0,0,3,1,12,12,1
235769746,17809789,ClarendonRoadCC,3,15,0,0,0,28,14,69,7,0
235839330,17809789,ClarendonRoadCC,4,8,3,0,0,20,7,51,19,0
236201051,17809789,ClarendonRoadCC,5,2,0,0,0,3,2,28,15,2
236203527,17809789,ClarendonRoadCC,6,4,0,0,0,5,2,36,14,2
236204792,17809789,ClarendonRoadCC,7,1,0,0,0,4,1,16,13,0
236311735,17809789,ClarendonRoadCC,8,1,1,0,0,3,1,21,15,1
236312588,17809789,ClarendonRoadCC,9,5,0,0,0,7,2,33,15,0
236417878,17809789,ClarendonRoadCC,10,1,1,0,0,7,1,25,7,0
236454880,17809789,ClarendonRoadCC,11,9,2,0,0,5,3,51,28,0
236522737,17809789,ClarendonRoadCC,12,17,0,0,0,11,5,91,25,4
236627093,17809789,ClarendonRoadCC,13,18,0,0,0,73,18,132,11,0
236883093,17809789,ClarendonRoadCC,14,1,0,2,0,4,1,14,6,0
236883736,17809789,ClarendonRoadCC,15,1,0,0,0,6,1,29,10,0
235625990,16509596,clarimer,1,5,0,0,0,8,3,47,19,0
235687774,16509596,clarimer,2,1,0,0,0,24,1,17,14,4
235791451,16509596,clarimer,3,12,0,0,0,10,6,54,8,0
170195842,16509596,clarimer,4,10,1,0,0,4,3,65,21,2
235951380,16509596,clarimer,5,11,1,0,0,9,2,95,23,0
236159011,16509596,clarimer,6,6,0,0,0,18,2,36,19,2
236163730,16509596,clarimer,7,1,2,0,0,2,1,20,16,3
236276050,16509596,clarimer,8,3,1,0,0,4,2,71,36,5
236367986,16509596,clarimer,9,5,1,0,0,11,3,86,20,1
236694023,16509596,clarimer,10,4,0,0,0,4,1,113,10,0
236682343,16509596,clarimer,11,8,1,0,0,8,2,48,16,0
236662498,16509596,clarimer,12,17,1,0,0,24,2,115,42,3
236659433,16509596,clarimer,13,5,2,0,0,6,3,36,20,0
236799372,16509596,clarimer,14,8,0,2,0,4,2,61,20,0
236883057,16509596,clarimer,15,2,0,0,0,3,1,18,12,1
236968305,16509596,clarimer,16,2,4,1,0,5,1,52,23,1
237084850,16509596,clarimer,17,15,0,1,0,20,6,128,19,0
237088607,16509596,clarimer,18,67,11,1,0,32,6,400,22,6
237251434,16509596,clarimer,19,8,3,0,0,18,1,62,31,2
237295057,16509596,clarimer,20,26,3,0,0,9,6,241,23,12
237493278,16509596,clarimer,21,9,2,0,0,17,4,88,28,1
237452601,34169307,ClaudiaEconimo,1,2,0,0,0,6,2,27,10,4
237483198,34169307,ClaudiaEconimo,3,12,0,0,0,14,6,64,11,6
235912793,34169307,ClaudiaEconimo,5,4,0,0,0,4,2,23,13,0
236001464,34169307,ClaudiaEconimo,6,6,1,0,0,7,2,28,14,0
236139913,34169307,ClaudiaEconimo,7,1,1,0,0,3,1,13,12,2
236238444,34169307,ClaudiaEconimo,8,8,1,0,0,5,2,94,20,0
236398393,34169307,ClaudiaEconimo,10,9,1,0,0,17,7,95,18,0
236461419,34169307,ClaudiaEconimo,11,22,0,0,1,80,7,402,24,0
236537448,34169307,ClaudiaEconimo,12,4,0,0,0,10,3,54,14,0
237480126,34169307,ClaudiaEconimo,13,1,2,0,0,4,1,33,22,0
236921838,34169307,ClaudiaEconimo,15,1,0,0,0,5,1,26,16,0
237007982,34169307,ClaudiaEconimo,16,4,2,1,0,4,1,33,16,4
237018603,34169307,ClaudiaEconimo,17,7,2,0,0,22,3,108,12,0
237164754,34169307,ClaudiaEconimo,19,5,0,0,0,8,3,54,17,4
235611917,1188602,ClickinDragon,1,5,1,0,0,5,2,45,20,4
235709095,1188602,ClickinDragon,2,4,5,0,0,5,2,45,21,5
235769724,25165723,CMSSowders,1,4,0,0,0,10,3,23,8,0
235934543,25165723,CMSSowders,2,3,0,0,0,2,1,11,10,2
236072840,25165723,CMSSowders,3,3,0,0,0,17,6,36,6,0
236074464,25165723,CMSSowders,4,5,0,0,0,4,1,18,9,0
236075491,25165723,CMSSowders,5,5,0,0,0,6,3,21,8,4
236076493,25165723,CMSSowders,6,2,0,0,0,4,1,8,7,1
236175291,25165723,CMSSowders,7,2,0,0,0,4,2,35,12,4
236422764,25165723,CMSSowders,8,8,1,0,0,8,4,79,18,0
177057108,25165723,CMSSowders,9,8,1,0,0,4,1,26,10,0
236432442,25165723,CMSSowders,10,3,0,0,0,5,2,14,11,0
236489626,25165723,CMSSowders,11,75,4,0,0,23,10,328,28,0
236578971,25165723,CMSSowders,12,5,0,0,0,8,2,28,11,0
236698117,25165723,CMSSowders,13,2,0,0,0,7,2,20,13,2
236883589,25165723,CMSSowders,14,2,2,0,0,4,1,17,12,0
236899491,25165723,CMSSowders,15,5,0,0,0,4,0,17,9,0
236968184,25165723,CMSSowders,16,11,2,0,0,10,3,46,17,4
237465765,25165723,CMSSowders,16,11,2,0,0,10,3,46,17,4
237188073,25165723,CMSSowders,17,2,1,1,0,4,1,17,11,0
237210247,25165723,CMSSowders,18,4,0,0,0,4,2,31,12,0
236968184,25165723,CMSSowders,20,11,2,0,0,10,3,46,17,4
237420238,25165723,CMSSowders,21,13,2,0,0,10,3,53,17,4
235562020,4610900,coderangers,1,4,0,0,0,4,2,35,16,4
235722935,4610900,coderangers,2,5,0,0,0,53,1,23,15,0
235757173,4610900,coderangers,3,13,1,0,0,8,6,72,20,0
235994064,4610900,coderangers,4,9,0,0,0,12,2,33,10,0
208788038,4610900,coderangers,6,3,0,0,0,8,2,32,16,3
236105987,4610900,coderangers,7,7,0,0,0,7,4,40,19,1
236212665,4610900,coderangers,8,8,1,0,0,14,3,35,26,0
125970445,4610900,coderangers,9,11,2,0,0,6,2,59,30,2
236447656,4610900,coderangers,10,14,3,0,0,24,8,40,18,0
236521632,4610900,coderangers,11,6,0,0,0,4,2,24,7,0
236519001,4610900,coderangers,12,2,0,0,0,4,1,39,14,3
236622895,4610900,coderangers,13,25,5,0,0,5,4,131,25,0
236735676,4610900,coderangers,14,4,0,2,0,16,3,46,12,0
236991690,4610900,coderangers,15,1,2,0,0,6,0,24,15,0
236932931,4610900,coderangers,16,4,21,1,0,29,1,172,34,0
237008599,4610900,coderangers,17,5,22,4,0,32,1,247,37,1
237354220,4610900,coderangers,18,1,0,0,0,5,2,27,13,0
237244139,4610900,coderangers,19,2,2,0,0,4,1,20,17,0
237246004,4610900,coderangers,20,15,3,2,0,14,7,116,24,2
237355311,4610900,coderangers,21,4,0,0,0,14,2,12,8,0
235576524,33890948,CodingThailand,1,4,0,0,0,6,2,22,10,0
235679303,33890948,CodingThailand,2,2,0,0,0,3,2,13,10,0
235759475,33890948,CodingThailand,3,1,3,0,0,4,1,32,18,0
235817379,33890948,CodingThailand,4,9,0,0,0,10,1,45,22,0
235822596,33890948,CodingThailand,5,4,0,0,0,4,1,20,15,0
235999666,33890948,CodingThailand,6,3,1,0,0,6,2,43,23,2
236185541,33890948,CodingThailand,7,2,0,0,0,3,1,19,15,0
236277383,33890948,CodingThailand,8,2,3,0,0,5,2,76,19,0
234645731,33890948,CodingThailand,9,2,2,0,0,8,1,34,10,0
236496856,33890948,CodingThailand,10,2,0,0,0,4,1,18,12,0
236498375,33890948,CodingThailand,11,16,0,0,1,59,5,272,23,0
283683571,720610,Coffeechug,1,3,1,0,0,4,2,27,15,0
235560993,2168638,colemama,1,2,0,0,0,6,2,8,5,0
235681729,1196430,CompTeacherK5,1,3,0,0,0,7,2,24,13,0
235706852,1196430,CompTeacherK5,2,1,0,0,0,5,1,13,12,2
235765669,1196430,CompTeacherK5,3,10,7,0,0,5,2,95,42,1
235821546,1196430,CompTeacherK5,4,27,0,0,0,15,5,85,13,0
235892860,1196430,CompTeacherK5,5,35,0,0,0,12,6,113,20,2
236837588,1196430,CompTeacherK5,6,6,0,0,0,7,2,22,8,1
236843384,1196430,CompTeacherK5,7,3,2,0,0,7,1,22,18,0
236843698,1196430,CompTeacherK5,8,45,2,0,0,15,11,231,22,0
236846983,1196430,CompTeacherK5,9,10,0,0,0,4,1,43,10,0
236937045,1196430,CompTeacherK5,10,8,1,0,0,11,4,46,20,0
236854966,1196430,CompTeacherK5,11,17,0,0,1,63,5,296,23,0
237009249,1196430,CompTeacherK5,12,33,0,0,0,47,9,119,15,0
237018208,1196430,CompTeacherK5,13,2,0,0,0,2,1,15,10,0
237066028,1196430,CompTeacherK5,14,2,5,0,0,3,1,43,10,0
237068067,1196430,CompTeacherK5,15,1,2,0,0,5,1,22,10,0
237011317,1196430,CompTeacherK5,16,3,1,0,0,3,1,58,15,1
237069924,1196430,CompTeacherK5,17,5,0,1,1,3,1,50,16,0
237085869,1196430,CompTeacherK5,18,30,5,1,0,14,9,148,16,0
237146579,1196430,CompTeacherK5,19,4,5,0,0,2,1,45,26,2
237361227,1196430,CompTeacherK5,20,32,5,1,0,14,9,153,23,0
237353963,1196430,CompTeacherK5,21,8,5,0,0,6,1,55,30,4
235638917,31281136,computhinker2,1,2,0,0,0,8,2,26,12,0
235798470,31281136,computhinker2,2,2,0,0,0,5,1,23,18,4
235799438,31281136,computhinker2,3,2,1,0,0,5,1,26,20,2
235609812,17846897,Cotkaywi,1,4,0,0,0,7,2,29,7,0
235778215,17846897,Cotkaywi,2,2,0,0,0,2,1,14,12,0
235779028,17846897,Cotkaywi,3,2,0,0,0,6,1,9,7,0
236152672,17846897,Cotkaywi,4,4,0,0,0,3,1,8,3,0
236153468,17846897,Cotkaywi,5,7,0,0,0,4,1,31,6,0
236155099,17846897,Cotkaywi,6,1,0,0,0,8,1,9,7,1
236156385,17846897,Cotkaywi,7,3,0,0,0,3,1,54,20,18
235764173,8909132,cpant,3,4,0,0,0,11,2,32,10,0
235842594,8909132,cpant,4,9,0,0,0,9,6,46,7,0
235959487,8909132,cpant,5,2,0,0,0,7,5,7,4,2
236116514,8909132,cpant,7,3,0,0,0,7,3,36,9,0
235620981,17257831,crazydoodlefish,1,7,1,0,0,6,2,51,26,0
235716385,17257831,crazydoodlefish,2,4,1,0,0,7,2,32,20,4
235762541,17257831,crazydoodlefish,3,28,0,0,0,23,5,124,16,5
235859105,17257831,crazydoodlefish,4,17,5,3,1,21,2,85,31,1
235903911,17257831,crazydoodlefish,5,6,1,0,0,8,2,64,34,2
236061535,17257831,crazydoodlefish,6,46,1,0,0,39,11,219,24,2
236171179,17257831,crazydoodlefish,7,15,24,2,0,12,5,182,52,4
236247971,17257831,crazydoodlefish,8,32,10,0,0,26,8,206,45,4
236376277,17257831,crazydoodlefish,9,19,3,1,0,17,4,112,32,1
236403730,17257831,crazydoodlefish,10,32,6,0,0,23,6,168,33,2
236482803,17257831,crazydoodlefish,11,13,7,0,0,19,5,161,38,28
236569178,17257831,crazydoodlefish,12,12,11,2,0,8,1,132,27,0
236633402,17257831,crazydoodlefish,13,6,5,0,0,6,1,62,33,2
236779086,17257831,crazydoodlefish,14,17,14,0,0,10,3,155,43,0
236848388,17257831,crazydoodlefish,15,18,3,0,0,12,5,85,26,3
236938384,17257831,crazydoodlefish,16,2,2,1,0,7,1,21,15,1
237048548,17257831,crazydoodlefish,17,5,3,4,0,4,1,91,21,0
237165542,17257831,crazydoodlefish,18,51,23,4,0,17,7,344,52,0
237190422,17257831,crazydoodlefish,19,6,13,4,0,5,2,61,28,0
237331300,17257831,crazydoodlefish,20,25,10,0,0,13,3,248,43,13
236040430,17257831,crazydoodlefish,21,4,7,0,0,4,1,80,21,0
289888901,40909327,CrystalGemCatCC,1,6,1,0,0,12,3,42,16,0
236582969,29414487,cs1546624,12,10,0,0,0,6,3,46,21,0
236722234,29414487,cs1546624,13,5,0,0,0,4,2,19,13,0
235733437,13484475,cs352885,1,3,0,0,0,5,2,16,11,0
235734743,13484475,cs352885,2,2,0,0,0,3,1,9,9,1
235845084,13484475,cs352885,4,13,0,0,0,9,6,42,16,0
235957866,13484475,cs352885,5,11,1,0,0,20,4,51,18,1
236065538,13484475,cs352885,6,10,2,0,0,8,6,87,16,24
236172730,13484475,cs352885,7,7,2,0,0,8,1,40,23,6
236285268,13484475,cs352885,8,13,2,0,0,7,2,75,30,0
236362701,13484475,cs352885,9,21,0,0,0,9,1,101,14,0
236423150,13484475,cs352885,10,21,1,0,0,7,3,114,25,0
236496030,13484475,cs352885,11,21,0,0,1,78,7,389,28,0
236574084,13484475,cs352885,12,19,0,0,0,10,2,62,20,0
236683583,13484475,cs352885,13,14,0,0,0,10,6,81,13,7
236790785,13484475,cs352885,14,17,6,0,0,9,6,82,19,1
236903272,13484475,cs352885,15,6,0,0,0,3,1,32,24,2
236978696,13484475,cs352885,16,9,0,1,0,10,4,52,20,4
237034181,13484475,cs352885,17,6,0,4,0,4,1,58,20,0
237094001,13484475,cs352885,18,8,0,1,0,7,4,44,24,3
237118459,13484475,cs352885,19,3,3,0,0,4,1,26,20,1
237320061,13484475,cs352885,20,10,0,1,0,7,4,53,28,3
237055837,13484475,cs352885,21,6,0,0,0,6,2,33,23,4
245034328,23671125,cs906485,1,16,0,0,0,12,4,76,17,0
235835532,23449511,csmcgown,1,2,0,0,0,7,2,14,7,0
235838692,23449511,csmcgown,2,1,0,0,0,3,1,14,13,1
236036307,23449511,csmcgown,3,2,0,0,0,8,3,23,5,0
236038454,23449511,csmcgown,4,4,0,0,0,4,1,13,7,0
236047871,31507911,cupcakerunner,1,2,0,0,0,7,2,9,5,0
235771448,24741621,Curious_AEF,1,9,0,0,0,12,3,42,20,1
235774926,24741621,Curious_AEF,2,3,0,0,0,2,1,15,13,2
235776359,24741621,Curious_AEF,3,19,10,3,1,11,10,87,21,0
235818540,24741621,Curious_AEF,4,9,0,0,0,2,1,19,6,0
235858928,24741621,Curious_AEF,4,26,3,2,14,14,3,125,34,0
235908303,24741621,Curious_AEF,5,61,6,0,1,20,13,262,31,0
236045078,24741621,Curious_AEF,6,31,5,2,1,37,9,188,43,6
236136755,24741621,Curious_AEF,7,4,6,0,0,2,1,47,18,0
236251723,24741621,Curious_AEF,8,10,5,0,0,45,3,146,28,1
236339412,24741621,Curious_AEF,9,4,2,0,0,4,2,31,17,0
236342047,24741621,Curious_AEF,9,6,0,0,0,10,3,47,17,0
173509179,24741621,Curious_AEF,10,13,6,0,0,6,5,99,27,0
236395519,24741621,Curious_AEF,10,13,2,0,1,8,5,98,37,0
236425155,24741621,Curious_AEF,11,15,4,2,0,17,5,356,40,3
236563939,24741621,Curious_AEF,12,44,0,0,0,32,13,231,34,3
236633923,24741621,Curious_AEF,13,2,1,2,0,2,1,16,12,0
236703170,24741621,Curious_AEF,13,14,4,0,8,6,4,97,29,0
236758075,24741621,Curious_AEF,14,44,1,1,0,22,12,279,41,0
236840824,24741621,Curious_AEF,15,14,2,1,1,10,5,72,28,0
236939077,24741621,Curious_AEF,16,42,7,4,1,46,13,242,43,0
237036490,24741621,Curious_AEF,17,1,0,1,0,4,1,4,4,0
225327523,24741621,Curious_AEF,17,11,1,3,0,20,4,57,21,0
237068341,24741621,Curious_AEF,18,34,3,2,1,26,16,287,39,7
237179263,24741621,Curious_AEF,19,33,0,1,0,20,12,171,28,17
237278244,24741621,Curious_AEF,20,42,3,2,1,31,18,331,43,7
237357887,24741621,Curious_AEF,21,2,0,2,0,7,2,10,7,0
237381094,24741621,Curious_AEF,21,23,11,2,1,14,12,118,17,0
236980827,24741621,Curious_AEF,21,63,1,0,4,57,20,396,34,1
238069857,24741621,Curious_AEF,21,26,11,2,1,19,13,141,24,0
237537239,28402186,curlykat,1,21,0,0,0,6,3,92,21,0
236679585,28402186,curlykat,13,14,4,0,0,11,5,155,38,0
236911681,28402186,curlykat,15,11,1,3,0,5,2,85,37,1
237125637,28402186,curlykat,18,27,12,1,0,18,7,184,29,0
235616394,2143382,CyberParra,1,11,1,0,0,9,4,73,22,0
235704919,2143382,CyberParra,2,6,5,0,0,3,1,51,30,2
16676557,2143382,CyberParra,3,17,9,2,0,8,3,125,31,0
235872371,2143382,CyberParra,4,51,9,1,0,26,17,273,39,3
235894360,2143382,CyberParra,5,6,1,0,0,19,5,62,27,1
235977162,2143382,CyberParra,6,4,0,0,0,295,2,20,15,1
236129705,2143382,CyberParra,7,6,3,0,0,4,1,41,23,0
183376752,2143382,CyberParra,7,65,15,0,0,45,22,378,32,0
236261341,2143382,CyberParra,8,10,5,0,0,9,2,97,42,1
236345240,2143382,CyberParra,9,4,5,0,0,2,1,47,31,4
173029197,2143382,CyberParra,10,3,9,0,0,10,1,118,20,0
236412191,2143382,CyberParra,10,70,10,0,0,136,18,365,38,0
236465734,2143382,CyberParra,11,29,1,0,0,29,11,152,34,14
10927080,2143382,CyberParra,11,13,7,0,0,19,5,160,37,28
236605343,2143382,CyberParra,12,11,2,0,0,16,4,104,28,7
236673402,2143382,CyberParra,13,3,4,1,0,6,1,48,21,0
236821905,2143382,CyberParra,14,14,6,3,0,14,4,96,17,2
137455327,2143382,CyberParra,16,1,2,0,0,5,1,16,7,0
237023893,2143382,CyberParra,17,3,4,2,0,10,1,60,22,0
24853888,2143382,CyberParra,18,36,2,0,0,50,17,508,32,8
135999227,2143382,CyberParra,19,4,7,0,0,4,1,51,23,0
237080018,2143382,CyberParra,21,8,10,0,1,55,2,79,29,2
235993152,7533440,cymnet,2,3,0,0,0,3,1,23,19,2
235586978,34227265,daaiyahw6,1,3,0,0,0,11,2,20,7,0
235838827,34227265,daaiyahw6,2,2,1,0,0,2,1,6,6,0
235842570,34227265,daaiyahw6,3,1,0,0,0,1,0,23,7,0
235844118,34227265,daaiyahw6,4,9,0,0,0,11,3,29,13,0
236019375,34227265,daaiyahw6,4,4,0,0,0,6,3,8,4,0
236051936,34227265,daaiyahw6,5,4,0,0,0,5,3,19,8,0
236054562,34227265,daaiyahw6,6,12,1,0,0,11,7,55,12,1
240299178,33827270,DaddyClickbait,2,3,0,0,0,4,1,14,12,3
235782830,6615658,Dalvejen,6,10,2,0,0,10,4,55,33,2
236019177,24618980,danaespiliadi,2,3,0,0,0,4,1,19,14,0
236108273,24618980,danaespiliadi,3,32,0,0,0,33,14,180,13,0
236263186,24618980,danaespiliadi,4,5,0,0,0,15,1,45,16,0
236284260,24618980,danaespiliadi,5,9,0,0,0,8,3,78,24,6
236737663,24618980,danaespiliadi,6,1,2,0,0,4,1,28,13,0
236740624,24618980,danaespiliadi,7,2,0,0,0,6,1,21,12,0
236746849,24618980,danaespiliadi,8,6,2,0,2,50,3,108,33,5
238210263,24618980,danaespiliadi,9,13,2,0,0,24,5,135,31,9
238215500,24618980,danaespiliadi,10,49,4,0,3,16,10,197,40,0
238477069,24618980,danaespiliadi,11,16,0,0,1,63,5,286,23,0
